STATE_NAME,STATEFP,COUNTYFP,FIPS,NAME,1_Unit,2_Units,3_and_4_Units,5_Units_or_More,Average_Building_Permits(12 months)
Maryland,24,510,24510,Baltimore,13.75,0.333333333,0,92,106.0833333
Maryland,24,5,24005,Baltimore,72.16666667,0.166666667,0,53.58333333,125.9166667
Maryland,24,9,24009,Calvert,8.166666667,0,0.25,0,8.416666667
Maryland,24,11,24011,Caroline,4.916666667,0,0,0,4.916666667
Maryland,24,13,24013,Carroll,12,0,0,1,13
Maryland,24,15,24015,Cecil,19.41666667,0,0,27.5,46.91666667
Maryland,24,17,24017,Charles,85.5,0,0,43,128.5
Maryland,24,19,24019,Dorchester,6.75,0,0,0,6.75
Maryland,24,21,24021,Frederick,98.75,0,0.25,31.16666667,130.1666667
Maryland,24,23,24023,Garrett,10.16666667,0,0,0,10.16666667
Maryland,24,25,24025,Harford,64.75,0,0,2.166666667,66.91666667
Maryland,24,27,24027,Howard,49.33333333,0.333333333,0,23.75,73.41666667
Maryland,24,29,24029,Kent,4.166666667,0,0,0,4.166666667
Maryland,24,31,24031,Montgomery,152.1666667,0,0,171.1666667,323.3333333
Maryland,24,33,24033,Prince George's,123.4166667,0,0,0,123.4166667
Maryland,24,35,24035,Queen Anne's,22,0,0,4.666666667,26.66666667
Maryland,24,39,24039,Somerset,3.916666667,0.166666667,0,0,4.083333333
Maryland,24,37,24037,St. Mary's,22.08333333,0,0,0,22.08333333
Maryland,24,41,24041,Talbot,13.16666667,0,0,0,13.16666667
Maryland,24,43,24043,Washington,17.66666667,0.666666667,0,1,19.33333333
Maryland,24,45,24045,Wicomico,19.5,0,0,3.666666667,23.16666667
Maryland,24,47,24047,Worcester,28.16666667,0.166666667,0.666666667,0.5,29.5
Massachusetts,25,1,25001,Barnstable,37.25,2.166666667,0.5,14.83333333,54.75
Massachusetts,25,3,25003,Berkshire,9.083333333,0.666666667,0.25,0.833333333,10.83333333
Massachusetts,25,5,25005,Bristol,43.75,3.333333333,4.416666667,11.83333333,63.33333333
Massachusetts,25,7,25007,Dukes,7.583333333,0.166666667,0.333333333,0,8.083333333
Massachusetts,25,9,25009,Essex,28.08333333,6.833333333,1.916666667,49.16666667,86
Massachusetts,25,11,25011,Franklin,5.25,0.333333333,0,1.833333333,7.416666667
Massachusetts,25,13,25013,Hampden,23.41666667,4.666666667,0,9.666666667,37.75
Massachusetts,25,15,25015,Hampshire,12.83333333,0.833333333,0,15.41666667,29.08333333
Massachusetts,25,17,25017,Middlesex,74.75,9.166666667,4.333333333,217.5833333,305.8333333
Massachusetts,25,19,25019,Nantucket,18.16666667,2,0,1.666666667,21.83333333
Massachusetts,25,21,25021,Norfolk,53,1.166666667,0.25,25.41666667,79.83333333
Massachusetts,25,23,25023,Plymouth,65.41666667,3.333333333,1.583333333,34.25,104.5833333
Massachusetts,25,25,25025,Suffolk,6.25,4.166666667,10.08333333,163.4166667,183.9166667
Massachusetts,25,27,25027,Worcester,81.66666667,7.166666667,1.833333333,100.4166667,191.0833333
Mississippi,28,1,28001,Adams,0.5,0,0,0,0.5
Mississippi,28,3,28003,Alcorn,0.583333333,0.5,0,0,1.083333333
Mississippi,28,5,28005,Amite,0,0,0,0,0
Mississippi,28,7,28007,Attala,0.25,0,0,0,0.25
Mississippi,28,9,28009,Benton,0,0,0,0,0
Mississippi,28,11,28011,Bolivar,0.833333333,0,0,0,0.833333333
Mississippi,28,13,28013,Calhoun,0.833333333,0,0,0,0.833333333
Mississippi,28,15,28015,Carroll,,,,,
Mississippi,28,17,28017,Chickasaw,0.583333333,0,0,0,0.583333333
Mississippi,28,19,28019,Choctaw,0.25,0,0,0,0.25
Mississippi,28,21,28021,Claiborne,0,0,0,0,0
Mississippi,28,23,28023,Clarke,0,0,0,0,0
Mississippi,28,25,28025,Clay,0.416666667,0,0,0,0.416666667
Mississippi,28,27,28027,Coahoma,2.166666667,0,0,0,2.166666667
Mississippi,28,29,28029,Copiah,0.5,0.166666667,0,0,0.666666667
Mississippi,28,31,28031,Covington,0,0,0,0,0
Mississippi,28,33,28033,DeSoto,96.25,0,0,0,96.25
Mississippi,28,35,28035,Forrest,7.416666667,0.166666667,0,2.5,10.08333333
Mississippi,28,37,28037,Franklin,,,,,
Mississippi,28,39,28039,George,2.5,0,0,0,2.5
Mississippi,28,41,28041,Greene,0.166666667,0,0,0,0.166666667
Mississippi,28,43,28043,Grenada,0.083333333,0,0,0,0.083333333
Mississippi,28,45,28045,Hancock,20.66666667,0,0,0,20.66666667
Mississippi,28,47,28047,Harrison,182.3333333,0.5,0,0,182.8333333
Mississippi,28,49,28049,Hinds,13.91666667,0,0,0,13.91666667
Mississippi,28,51,28051,Holmes,1.5,0,0.25,0,1.75
Mississippi,28,53,28053,Humphreys,0,0,0,0,0
Mississippi,28,55,28055,Issaquena,,,,,
Mississippi,28,57,28057,Itawamba,0.333333333,0,0,0,0.333333333
Mississippi,28,59,28059,Jackson,42.5,0,0,0.5,43
Mississippi,28,61,28061,Jasper,0.25,0,0,0,0.25
Mississippi,28,63,28063,Jefferson,0,0,0,0,0
Mississippi,28,65,28065,Jefferson Davis,0,0,0,0,0
Mississippi,28,67,28067,Jones,1.5,0,0,0.416666667,1.916666667
Mississippi,28,69,28069,Kemper,,,,,
Mississippi,28,71,28071,Lafayette,35.91666667,3.166666667,2.833333333,0,41.91666667
Mississippi,28,73,28073,Lamar,3.75,0,0,0,3.75
Mississippi,28,75,28075,Lauderdale,1.5,0,0,0,1.5
Mississippi,28,77,28077,Lawrence,0,0,0,0,0
Mississippi,28,79,28079,Leake,0,0,0,0,0
Mississippi,28,81,28081,Lee,9.333333333,0.833333333,0.666666667,2,12.83333333
Mississippi,28,83,28083,Leflore,0.75,0,0,0,0.75
Mississippi,28,85,28085,Lincoln,0.833333333,0,0,0,0.833333333
Mississippi,28,87,28087,Lowndes,10.83333333,0,0,0,10.83333333
Mississippi,28,89,28089,Madison,46.08333333,0,0,0,46.08333333
Mississippi,28,91,28091,Marion,0.166666667,0,0,0,0.166666667
Mississippi,28,93,28093,Marshall,25.83333333,0,0,0,25.83333333
Mississippi,28,95,28095,Monroe,1.5,0,0,0,1.5
Mississippi,28,97,28097,Montgomery,0.833333333,0,0,6.833333333,7.666666667
Mississippi,28,99,28099,Neshoba,0.083333333,0,0,0,0.083333333
Mississippi,28,101,28101,Newton,0.25,0,0,0,0.25
Mississippi,28,103,28103,Noxubee,0.083333333,0,0,0,0.083333333
Mississippi,28,105,28105,Oktibbeha,4.5,0,0,1,5.5
Mississippi,28,107,28107,Panola,0.833333333,0,0,0,0.833333333
Mississippi,28,109,28109,Pearl River,26.5,0.666666667,0,0,27.16666667
Mississippi,28,111,28111,Perry,0,0,0,0,0
Mississippi,28,113,28113,Pike,0.833333333,0,0,0,0.833333333
Mississippi,28,115,28115,Pontotoc,2.166666667,0,0,5,7.166666667
Mississippi,28,117,28117,Prentiss,0.75,0.166666667,0,0,0.916666667
Mississippi,28,119,28119,Quitman,0.166666667,0,0,0,0.166666667
Mississippi,28,121,28121,Rankin,28.58333333,0,0,0,28.58333333
Mississippi,28,123,28123,Scott,1,0.166666667,0,0.416666667,1.583333333
Mississippi,28,125,28125,Sharkey,0,0,0,0,0
Mississippi,28,127,28127,Simpson,0.25,0,0,0,0.25
Mississippi,28,129,28129,Smith,0,0,0,0,0
Mississippi,28,131,28131,Stone,5,0,0,0,5
Mississippi,28,133,28133,Sunflower,1.083333333,0,0.25,0,1.333333333
Mississippi,28,135,28135,Tallahatchie,0.083333333,0,0,0,0.083333333
Mississippi,28,137,28137,Tate,9.5,0,0,0,9.5
Mississippi,28,139,28139,Tippah,0.833333333,0,0,0,0.833333333
Mississippi,28,141,28141,Tishomingo,0.083333333,0,0,0,0.083333333
Mississippi,28,143,28143,Tunica,7.5,0,0,0,7.5
Mississippi,28,145,28145,Union,1.416666667,0,0,0,1.416666667
Mississippi,28,147,28147,Walthall,0,0,0,0,0
Mississippi,28,149,28149,Warren,1,0,0,0,1
Mississippi,28,151,28151,Washington,0.833333333,0,0,0,0.833333333
Mississippi,28,153,28153,Wayne,0.083333333,0.5,0,0,0.583333333
Mississippi,28,155,28155,Webster,0.666666667,0,0,0,0.666666667
Mississippi,28,157,28157,Wilkinson,0,0,0,0,0
Mississippi,28,159,28159,Winston,0.083333333,0,0,0,0.083333333
Mississippi,28,161,28161,Yalobusha,2,0,0,0,2
Mississippi,28,163,28163,Yazoo,0.75,0,0.25,0,1
New Hampshire,33,1,33001,Belknap,20.91666667,1.166666667,0.333333333,2.666666667,25.08333333
New Hampshire,33,3,33003,Carroll,29.41666667,0.333333333,0,0,29.75
New Hampshire,33,5,33005,Cheshire,12.5,0,1.333333333,0,13.83333333
New Hampshire,33,7,33007,Coos,7.416666667,0.166666667,0.333333333,0,7.916666667
New Hampshire,33,9,33009,Grafton,26.66666667,2,1.333333333,10.58333333,40.58333333
New Hampshire,33,11,33011,Hillsborough,42.83333333,5,2.166666667,31.75,81.75
New Hampshire,33,13,33013,Merrimack,25.25,1.666666667,2.416666667,2.333333333,31.66666667
New Hampshire,33,15,33015,Rockingham,49.25,4.833333333,2.833333333,49.41666667,106.3333333
New Hampshire,33,17,33017,Strafford,27.33333333,1.333333333,4.666666667,45.91666667,79.25
New Hampshire,33,19,33019,Sullivan,7.666666667,0,0.5,0,8.166666667
New Jersey,34,1,34001,Atlantic,33.16666667,1.333333333,0,21.5,56
New Jersey,34,3,34003,Bergen,126.6666667,19.83333333,10,134.1666667,290.6666667
New Jersey,34,5,34005,Burlington,89.16666667,0.166666667,8.416666667,82.33333333,180.0833333
New Jersey,34,7,34007,Camden,40.16666667,1.166666667,1.083333333,42.41666667,84.83333333
New Jersey,34,9,34009,Cape May,53.58333333,10,6.583333333,2.916666667,73.08333333
New Jersey,34,11,34011,Cumberland,11.91666667,0,0,6.083333333,18
New Jersey,34,13,34013,Essex,25.91666667,26,15.83333333,212.5833333,280.3333333
New Jersey,34,15,34015,Gloucester,71.66666667,0.333333333,0,15.25,87.25
New Jersey,34,17,34017,Hudson,79.08333333,10.83333333,6.416666667,346.1666667,442.5
New Jersey,34,19,34019,Hunterdon,16.58333333,0.333333333,0.5,15,32.41666667
New Jersey,34,21,34021,Mercer,77.25,2.166666667,0,108.5833333,188
New Jersey,34,23,34023,Middlesex,60.33333333,2.166666667,2.333333333,99.41666667,164.25
New Jersey,34,25,34025,Monmouth,180.0833333,1.833333333,14.41666667,40.33333333,236.6666667
New Jersey,34,27,34027,Morris,69.58333333,0.333333333,1.833333333,124.6666667,196.4166667
New Jersey,34,29,34029,Ocean,233.0833333,61.16666667,2.916666667,72.33333333,369.5
New Jersey,34,31,34031,Passaic,17.75,2,0.75,51.16666667,71.66666667
New Jersey,34,33,34033,Salem,7.916666667,0,0,0,7.916666667
New Jersey,34,35,34035,Somerset,29.33333333,0.5,2,24.66666667,56.5
New Jersey,34,37,34037,Sussex,11.83333333,0.333333333,1.666666667,1.5,15.33333333
New Jersey,34,39,34039,Union,18.16666667,8,1.166666667,118.4166667,145.75
New Jersey,34,41,34041,Warren,24.66666667,0.333333333,1.25,26.25,52.5
New York,36,1,36001,Albany,16.16666667,0.666666667,1.833333333,37.58333333,56.25
New York,36,3,36003,Allegany,7.25,0,0,0,7.25
New York,36,5,36005,Bronx,0.666666667,4,3.666666667,569.0833333,577.4166667
New York,36,7,36007,Broome,5.916666667,0,0,22.41666667,28.33333333
New York,36,9,36009,Cattaraugus,8.083333333,0.833333333,0,1.75,10.66666667
New York,36,11,36011,Cayuga,6.916666667,0.833333333,0.25,5.416666667,13.41666667
New York,36,13,36013,Chautauqua,10.58333333,0,0,0,10.58333333
New York,36,15,36015,Chemung,2.333333333,0,0,5.25,7.583333333
New York,36,17,36017,Chenango,4.583333333,0,0,8,12.58333333
New York,36,19,36019,Clinton,10.66666667,0,0,5.333333333,16
New York,36,21,36021,Columbia,11.16666667,0.166666667,0,0,11.33333333
New York,36,23,36023,Cortland,2.333333333,0.166666667,0.25,1,3.75
New York,36,25,36025,Delaware,5.5,0,0,0,5.5
New York,36,27,36027,Dutchess,26.66666667,3,1.833333333,20.16666667,51.66666667
New York,36,29,36029,Erie,50.91666667,1.166666667,4.666666667,46.91666667,103.6666667
New York,36,31,36031,Essex,12.66666667,0,0.25,5.25,18.16666667
New York,36,33,36033,Franklin,10.33333333,0,0,0,10.33333333
New York,36,35,36035,Fulton,5.166666667,0,0,4.166666667,9.333333333
New York,36,37,36037,Genesee,4.416666667,0.166666667,0,0,4.583333333
New York,36,39,36039,Greene,7.75,0,0.333333333,0,8.083333333
New York,36,41,36041,Hamilton,4.583333333,0,0,0,4.583333333
New York,36,43,36043,Herkimer,4.5,0,0,0,4.5
New York,36,45,36045,Jefferson,16.33333333,0,0,0,16.33333333
New York,36,47,36047,Kings,2.083333333,7.333333333,13.41666667,815.75,838.5833333
New York,36,49,36049,Lewis,9.166666667,0,0,0,9.166666667
New York,36,51,36051,Livingston,6.083333333,0,1.083333333,0,7.166666667
New York,36,53,36053,Madison,7.583333333,0,0,3.833333333,11.41666667
New York,36,55,36055,Monroe,39.41666667,1.666666667,7.083333333,49.25,97.41666667
New York,36,57,36057,Montgomery,3.5,0,0,14,17.5
New York,36,59,36059,Nassau,52.5,2.333333333,1.083333333,12.75,68.66666667
New York,36,61,36061,New York,0,0,0.333333333,371.9166667,372.25
New York,36,63,36063,Niagara,13.75,0.166666667,0,0,13.91666667
New York,36,65,36065,Oneida,11.33333333,0,0,5.666666667,17
New York,36,67,36067,Onondaga,27.33333333,2.666666667,0,21.33333333,51.33333333
New York,36,69,36069,Ontario,17.75,0.166666667,0,5.75,23.66666667
New York,36,71,36071,Orange,37.5,0,2.583333333,105.4166667,145.5
New York,36,73,36073,Orleans,2.333333333,0,0,0,2.333333333
New York,36,75,36075,Oswego,11.58333333,0.5,0,2.25,14.33333333
New York,36,77,36077,Otsego,10.25,0,0,0.833333333,11.08333333
New York,36,79,36079,Putnam,5.583333333,0,0,6.25,11.83333333
New York,36,81,36081,Queens,4.666666667,23.83333333,3.5,409.8333333,441.8333333
New York,36,83,36083,Rensselaer,12.66666667,0.333333333,2.083333333,18.66666667,33.75
New York,36,85,36085,Richmond,9,29.16666667,0,1.833333333,40
New York,36,87,36087,Rockland,7.583333333,4.333333333,4.583333333,19.25,35.75
New York,36,91,36091,Saratoga,61.08333333,1.5,0.25,31.5,94.33333333
New York,36,93,36093,Schenectady,6.5,0.5,1.333333333,4.5,12.83333333
New York,36,95,36095,Schoharie,2.916666667,0,0,0,2.916666667
New York,36,97,36097,Schuyler,4,0.333333333,0,0,4.333333333
New York,36,99,36099,Seneca,4,0,0,0,4
New York,36,89,36089,St. Lawrence,17.91666667,0,0,0,17.91666667
New York,36,101,36101,Steuben,13.25,1.333333333,1.75,0,16.33333333
New York,36,103,36103,Suffolk,95,0,0.833333333,18,113.8333333
New York,36,105,36105,Sullivan,48.16666667,12.5,0.5,0.416666667,61.58333333
New York,36,107,36107,Tioga,6.166666667,0,0,5.416666667,11.58333333
New York,36,109,36109,Tompkins,13,1,0.5,17.33333333,31.83333333
New York,36,111,36111,Ulster,23.75,0.5,0.25,14.16666667,38.66666667
New York,36,113,36113,Warren,10.83333333,0.833333333,0,3.333333333,15
New York,36,115,36115,Washington,8.833333333,0,0,0,8.833333333
New York,36,117,36117,Wayne,13,0.5,0.583333333,7.5,21.58333333
New York,36,119,36119,Westchester,23.41666667,1.5,0.5,54.08333333,79.5
New York,36,121,36121,Wyoming,6.916666667,0,0,0,6.916666667
New York,36,123,36123,Yates,6.25,0,2,0.666666667,8.916666667
North Carolina,37,1,37001,Alamance,166.5833333,1.166666667,4.166666667,33.58333333,205.5
North Carolina,37,3,37003,Alexander,9.416666667,0,0,0,9.416666667
North Carolina,37,5,37005,Alleghany,7.583333333,0,0,0,7.583333333
North Carolina,37,7,37007,Anson,4.583333333,0,0,0,4.583333333
North Carolina,37,9,37009,Ashe,15.83333333,0,0,0,15.83333333
North Carolina,37,11,37011,Avery,7.916666667,0,0,0,7.916666667
North Carolina,37,13,37013,Beaufort,18,0,0,0,18
North Carolina,37,15,37015,Bertie,3.833333333,0,0,0,3.833333333
North Carolina,37,17,37017,Bladen,13.25,0,0,0,13.25
North Carolina,37,19,37019,Brunswick,426.5,0,0.333333333,82.5,509.3333333
North Carolina,37,21,37021,Buncombe,120.6666667,0.166666667,0,154.5833333,275.4166667
North Carolina,37,23,37023,Burke,26.83333333,0.5,0,7.833333333,35.16666667
North Carolina,37,25,37025,Cabarrus,147.3333333,3.333333333,0,56.41666667,207.0833333
North Carolina,37,27,37027,Caldwell,18.08333333,0,0,0,18.08333333
North Carolina,37,29,37029,Camden,8.75,0,0,0,8.75
North Carolina,37,31,37031,Carteret,46.58333333,1.333333333,0,30,77.91666667
North Carolina,37,33,37033,Caswell,4.5,0,0,0,4.5
North Carolina,37,35,37035,Catawba,137.5833333,8.166666667,1,21.25,168
North Carolina,37,37,37037,Chatham,38.16666667,0,0,0,38.16666667
North Carolina,37,39,37039,Cherokee,19.33333333,0,0,0,19.33333333
North Carolina,37,41,37041,Chowan,4,0,0,0,4
North Carolina,37,43,37043,Clay,11.41666667,0,0,0.5,11.91666667
North Carolina,37,45,37045,Cleveland,34.25,1,0,3.166666667,38.41666667
North Carolina,37,47,37047,Columbus,2,0,0,0,2
North Carolina,37,49,37049,Craven,38.83333333,0.166666667,1,0.416666667,40.41666667
North Carolina,37,51,37051,Cumberland,84.41666667,0,0.666666667,8.666666667,93.75
North Carolina,37,53,37053,Currituck,35.75,0,0,0,35.75
North Carolina,37,55,37055,Dare,30.91666667,0,0,0,30.91666667
North Carolina,37,57,37057,Davidson,76.66666667,1.333333333,0,4.5,82.5
North Carolina,37,59,37059,Davie,15.41666667,0,0,5.416666667,20.83333333
North Carolina,37,61,37061,Duplin,10,1.166666667,0,0,11.16666667
North Carolina,37,63,37063,Durham,159.3333333,2.666666667,0.5,79.58333333,242.0833333
North Carolina,37,65,37065,Edgecombe,3.75,0,0,0.416666667,4.166666667
North Carolina,37,67,37067,Forsyth,211.4166667,5.333333333,3.083333333,108,327.8333333
North Carolina,37,69,37069,Franklin,79,0,0,0,79
North Carolina,37,71,37071,Gaston,160.25,0.333333333,0,11.83333333,172.4166667
North Carolina,37,73,37073,Gates,1.166666667,0,0,0,1.166666667
North Carolina,37,75,37075,Graham,2.583333333,0,0,0,2.583333333
North Carolina,37,77,37077,Granville,25.66666667,0,0,10,35.66666667
North Carolina,37,79,37079,Greene,4.333333333,0,0,0,4.333333333
North Carolina,37,81,37081,Guilford,120,0.5,0,199.75,320.25
North Carolina,37,83,37083,Halifax,4.583333333,0,0,0,4.583333333
North Carolina,37,85,37085,Harnett,172.3333333,0,0,1,173.3333333
North Carolina,37,87,37087,Haywood,31.08333333,1.166666667,0,12.5,44.75
North Carolina,37,89,37089,Henderson,81.33333333,0,0,46.5,127.8333333
North Carolina,37,91,37091,Hertford,0.416666667,0,0,0,0.416666667
North Carolina,37,93,37093,Hoke,56.75,0.333333333,0,0,57.08333333
North Carolina,37,95,37095,Hyde,0.916666667,0.166666667,0,0.833333333,1.916666667
North Carolina,37,97,37097,Iredell,152.25,0,0,10.66666667,162.9166667
North Carolina,37,99,37099,Jackson,21.16666667,0,0,0,21.16666667
North Carolina,37,101,37101,Johnston,231.25,0.166666667,0,0.5,231.9166667
North Carolina,37,103,37103,Jones,3.25,0,0,0,3.25
North Carolina,37,105,37105,Lee,50.16666667,0,0,0,50.16666667
North Carolina,37,107,37107,Lenoir,12.33333333,0,0,0,12.33333333
North Carolina,37,109,37109,Lincoln,58.08333333,0,0,0,58.08333333
North Carolina,37,113,37113,Macon,18.16666667,0,0,0,18.16666667
North Carolina,37,115,37115,Madison,16.66666667,0,0.333333333,0.416666667,17.41666667
North Carolina,37,117,37117,Martin,0,0,0,0,0
North Carolina,37,111,37111,McDowell,14.58333333,0,0,0,14.58333333
North Carolina,37,119,37119,Mecklenburg,541.3333333,8,0,448.0833333,997.4166667
North Carolina,37,121,37121,Mitchell,3.666666667,0,0,0,3.666666667
North Carolina,37,123,37123,Montgomery,11.5,0,0,0,11.5
North Carolina,37,125,37125,Moore,78.41666667,0,0,0,78.41666667
North Carolina,37,127,37127,Nash,41.66666667,0,0,0,41.66666667
North Carolina,37,129,37129,New Hanover,108,3.833333333,4.5,98.75,215.0833333
North Carolina,37,131,37131,Northampton,1.416666667,0,0,0,1.416666667
North Carolina,37,133,37133,Onslow,101.0833333,2.5,0.25,0,103.8333333
North Carolina,37,135,37135,Orange,27.08333333,1,0.333333333,2.833333333,31.25
North Carolina,37,137,37137,Pamlico,8.916666667,0,0,0,8.916666667
North Carolina,37,139,37139,Pasquotank,12.75,0,0,0,12.75
North Carolina,37,141,37141,Pender,72.25,3.333333333,3,0,78.58333333
North Carolina,37,143,37143,Perquimans,3.833333333,0,0,0,3.833333333
North Carolina,37,145,37145,Person,9.416666667,0,0,0,9.416666667
North Carolina,37,147,37147,Pitt,88.25,1.833333333,1.25,17,108.3333333
North Carolina,37,149,37149,Polk,11.91666667,0,0,0,11.91666667
North Carolina,37,151,37151,Randolph,46.08333333,5.666666667,0,14,65.75
North Carolina,37,153,37153,Richmond,4.333333333,0.166666667,0,0,4.5
North Carolina,37,155,37155,Robeson,27.91666667,0.166666667,0,0,28.08333333
North Carolina,37,157,37157,Rockingham,28.66666667,0,0,0,28.66666667
North Carolina,37,159,37159,Rowan,48.75,0.166666667,0,0.416666667,49.33333333
North Carolina,37,161,37161,Rutherford,15.91666667,0.166666667,0,0,16.08333333
North Carolina,37,163,37163,Sampson,15.75,0,0,0,15.75
North Carolina,37,165,37165,Scotland,5.833333333,0,0,0,5.833333333
North Carolina,37,167,37167,Stanly,30.58333333,0,0,0,30.58333333
North Carolina,37,169,37169,Stokes,19.16666667,0,0,0,19.16666667
North Carolina,37,171,37171,Surry,20.08333333,0.166666667,0,0,20.25
North Carolina,37,173,37173,Swain,6.083333333,0.333333333,0,0,6.416666667
North Carolina,37,175,37175,Transylvania,17.25,0,0,0.833333333,18.08333333
North Carolina,37,177,37177,Tyrrell,0.916666667,0,0,0,0.916666667
North Carolina,37,179,37179,Union,180.5833333,0,0,14,194.5833333
North Carolina,37,181,37181,Vance,6.083333333,0,0,0,6.083333333
North Carolina,37,183,37183,Wake,801.75,4.666666667,0.333333333,464,1270.75
North Carolina,37,185,37185,Warren,21.25,0,0,0,21.25
North Carolina,37,187,37187,Washington,0.166666667,0,0,0,0.166666667
North Carolina,37,189,37189,Watauga,22.33333333,0.666666667,0,1.666666667,24.66666667
North Carolina,37,191,37191,Wayne,48.58333333,1.333333333,0.5,0,50.41666667
North Carolina,37,193,37193,Wilkes,11.16666667,0,0,0,11.16666667
North Carolina,37,195,37195,Wilson,33.16666667,1.166666667,0,14,48.33333333
North Carolina,37,197,37197,Yadkin,11,0,0,0,11
North Carolina,37,199,37199,Yancey,8.333333333,0,0,0,8.333333333
Pennsylvania,42,1,42001,Adams,33.58333333,0,0,0,33.58333333
Pennsylvania,42,3,42003,Allegheny,114.9166667,0.833333333,1.583333333,132.3333333,249.6666667
Pennsylvania,42,5,42005,Armstrong,3.166666667,0,0,1.666666667,4.833333333
Pennsylvania,42,7,42007,Beaver,15.58333333,0.166666667,0.25,6.666666667,22.66666667
Pennsylvania,42,9,42009,Bedford,4.5,0,0,0,4.5
Pennsylvania,42,11,42011,Berks,18.25,0.666666667,0.333333333,2.25,21.5
Pennsylvania,42,13,42013,Blair,6,0,2.25,0,8.25
Pennsylvania,42,15,42015,Bradford,5.5,0,0,0,5.5
Pennsylvania,42,17,42017,Bucks,44.25,1.833333333,0.333333333,8.833333333,55.25
Pennsylvania,42,19,42019,Butler,80.75,1.166666667,0.333333333,0,82.25
Pennsylvania,42,21,42021,Cambria,5.083333333,0,0.25,0,5.333333333
Pennsylvania,42,23,42023,Cameron,0,0,0,0,0
Pennsylvania,42,25,42025,Carbon,14.16666667,0,0,0.833333333,15
Pennsylvania,42,27,42027,Centre,24.66666667,2.333333333,2.583333333,3.666666667,33.25
Pennsylvania,42,29,42029,Chester,94.33333333,1,1.25,29.5,126.0833333
Pennsylvania,42,31,42031,Clarion,2.083333333,0,0,0,2.083333333
Pennsylvania,42,33,42033,Clearfield,7.416666667,0,0,0.833333333,8.25
Pennsylvania,42,35,42035,Clinton,3.666666667,0,0,0,3.666666667
Pennsylvania,42,37,42037,Columbia,6.833333333,0,0,0,6.833333333
Pennsylvania,42,39,42039,Crawford,6.916666667,0,0,0,6.916666667
Pennsylvania,42,41,42041,Cumberland,60.75,0.833333333,0.25,25.83333333,87.66666667
Pennsylvania,42,43,42043,Dauphin,24.16666667,0.833333333,3.833333333,16.16666667,45
Pennsylvania,42,45,42045,Delaware,23.75,0.166666667,0.583333333,0.416666667,24.91666667
Pennsylvania,42,47,42047,Elk,4.083333333,0.333333333,0,0,4.416666667
Pennsylvania,42,49,42049,Erie,14.5,0.166666667,0,15.66666667,30.33333333
Pennsylvania,42,51,42051,Fayette,15.91666667,0,0,0.833333333,16.75
Pennsylvania,42,53,42053,Forest,0.5,0,0,0,0.5
Pennsylvania,42,55,42055,Franklin,40.91666667,2.5,0,9.333333333,52.75
Pennsylvania,42,57,42057,Fulton,1.5,0,0,0,1.5
Pennsylvania,42,59,42059,Greene,2.5,0,0,0,2.5
Pennsylvania,42,61,42061,Huntingdon,5.833333333,0,0,0,5.833333333
Pennsylvania,42,63,42063,Indiana,3.666666667,0,0,0,3.666666667
Pennsylvania,42,65,42065,Jefferson,3.416666667,0,0,0,3.416666667
Pennsylvania,42,67,42067,Juniata,3.833333333,0,0,0,3.833333333
Pennsylvania,42,69,42069,Lackawanna,17.75,2.5,0.666666667,0,20.91666667
Pennsylvania,42,71,42071,Lancaster,70.41666667,1.333333333,2.583333333,16.75,91.08333333
Pennsylvania,42,73,42073,Lawrence,4.25,0,0,0,4.25
Pennsylvania,42,75,42075,Lebanon,23.08333333,0.166666667,0,3,26.25
Pennsylvania,42,77,42077,Lehigh,39.08333333,0.166666667,0.666666667,23.83333333,63.75
Pennsylvania,42,79,42079,Luzerne,27.08333333,0,0.666666667,1.333333333,29.08333333
Pennsylvania,42,81,42081,Lycoming,4.833333333,0,0,1.25,6.083333333
Pennsylvania,42,83,42083,McKean,2.416666667,0,0,0,2.416666667
Pennsylvania,42,85,42085,Mercer,5.166666667,0,0,0,5.166666667
Pennsylvania,42,87,42087,Mifflin,4.833333333,0,0,0,4.833333333
Pennsylvania,42,89,42089,Monroe,18.83333333,0,0,4.333333333,23.16666667
Pennsylvania,42,91,42091,Montgomery,114.3333333,0,2.833333333,44.16666667,161.3333333
Pennsylvania,42,93,42093,Montour,2.25,0,0,0,2.25
Pennsylvania,42,95,42095,Northampton,32.5,1.666666667,0.5,12.58333333,47.25
Pennsylvania,42,97,42097,Northumberland,5.916666667,0.833333333,0,0,6.75
Pennsylvania,42,99,42099,Perry,8.916666667,0,0,0,8.916666667
Pennsylvania,42,101,42101,Philadelphia,44.91666667,20,27.91666667,154,246.8333333
Pennsylvania,42,103,42103,Pike,17.75,0,0,0,17.75
Pennsylvania,42,105,42105,Potter,2,0,0,0,2
Pennsylvania,42,107,42107,Schuylkill,14.08333333,0,0,0,14.08333333
Pennsylvania,42,109,42109,Snyder,4,0,0,0,4
Pennsylvania,42,111,42111,Somerset,6.5,0,0,0,6.5
Pennsylvania,42,113,42113,Sullivan,1,0,0,0,1
Pennsylvania,42,115,42115,Susquehanna,6.083333333,0.166666667,0,0.416666667,6.666666667
Pennsylvania,42,117,42117,Tioga,2.666666667,0,0,0,2.666666667
Pennsylvania,42,119,42119,Union,3.583333333,0.5,0,0,4.083333333
